Ticker,Name,Market Cap,Date
CSQ,Calamos Strategic Total Return Fund,2826514817,2024-10-28
HTLF,"Heartland Financial USA, Inc.",2490851682,2024-10-28
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",3347758008,2024-10-28
IREN,Iris Energy Limited Ordinary Shares,2063872261,2024-10-28
HWKN,Hawkins Inc,2444096966,2024-10-28
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2643493872,2024-10-28
NMRK,"Newmark Group, Inc. Class A Common Stock",2565982230,2024-10-28
UFPT,UFP Technologies Inc,2140379841,2024-10-28
WERN,Werner Enterprises Inc,2359821919,2024-10-28
TFIN,"Triumph Financial, Inc. Common Stock",2144864232,2024-10-28
TTMI,TTM Technologies Inc,2016598217,2024-10-28
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,1994097931,2024-10-28
CGON,"CG Oncology, Inc. Common stock",2501302076,2024-10-28
TRUP,"Trupanion, Inc.",2297081263,2024-10-28
VEON,VEON Ltd. ADS,2171865658,2024-10-28
OMCL,Omnicell Inc,1857689461,2024-10-28
UPWK,Upwork Inc. Common Stock,1659323917,2024-10-28
YY,JOYY Inc. American Depositary Shares,1941745576,2024-10-28
FIVN,"FIVE9, INC.",2245819745,2024-10-29
GT,Goodyear Tire & Rubber,2399911469,2024-10-29
CSQ,Calamos Strategic Total Return Fund,2830524058,2024-10-29
HTLF,"Heartland Financial USA, Inc.",2477987928,2024-10-29
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",3280984956,2024-10-29
IREN,Iris Energy Limited Ordinary Shares,1997601133,2024-10-29
HWKN,Hawkins Inc,2449113929,2024-10-29
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2646589298,2024-10-29
NMRK,"Newmark Group, Inc. Class A Common Stock",2533695036,2024-10-29
UFPT,UFP Technologies Inc,2205458439,2024-10-29
WERN,Werner Enterprises Inc,2367856933,2024-10-29
TFIN,"Triumph Financial, Inc. Common Stock",2132001127,2024-10-29
TTMI,TTM Technologies Inc,2009461621,2024-10-29
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,1985098134,2024-10-29
CGON,"CG Oncology, Inc. Common stock",2427517354,2024-10-29
TRUP,"Trupanion, Inc.",2245219847,2024-10-29
VEON,VEON Ltd. ADS,2171865658,2024-10-29
OMCL,Omnicell Inc,1845271136,2024-10-29
UPWK,Upwork Inc. Common Stock,1788690460,2024-10-29
YY,JOYY Inc. American Depositary Shares,1974869471,2024-10-29
FIVN,"FIVE9, INC.",2212935862,2024-10-30
GT,Goodyear Tire & Rubber,2323045977,2024-10-30
CSQ,Calamos Strategic Total Return Fund,2824109272,2024-10-30
HTLF,"Heartland Financial USA, Inc.",2586754737,2024-10-30
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",3350793147,2024-10-30
IREN,Iris Energy Limited Ordinary Shares,1954051535,2024-10-30
HWKN,Hawkins Inc,2451831450,2024-10-30
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2652780151,2024-10-30
NMRK,"Newmark Group, Inc. Class A Common Stock",2555786274,2024-10-30
UFPT,UFP Technologies Inc,2102775462,2024-10-30
WERN,Werner Enterprises Inc,2305431052,2024-10-30
TFIN,"Triumph Financial, Inc. Common Stock",2124984888,2024-10-30
TTMI,TTM Technologies Inc,2010481135,2024-10-30
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,1940099148,2024-10-30
CGON,"CG Oncology, Inc. Common stock",2436237366,2024-10-30
TRUP,"Trupanion, Inc.",2324066065,2024-10-30
VEON,VEON Ltd. ADS,2188115791,2024-10-30
OMCL,Omnicell Inc,2439970931,2024-10-30
UPWK,Upwork Inc. Common Stock,1801891127,2024-10-30
YY,JOYY Inc. American Depositary Shares,1931465746,2024-10-30
FIVN,"FIVE9, INC.",2206956974,2024-10-31
GT,Goodyear Tire & Rubber,2280342926,2024-10-31
CSQ,Calamos Strategic Total Return Fund,2777602078,2024-10-31
HTLF,"Heartland Financial USA, Inc.",2551589968,2024-10-31
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",3168684824,2024-10-31
IREN,Iris Energy Limited Ordinary Shares,1726836240,2024-10-31
HWKN,Hawkins Inc,2235358641,2024-10-31
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2621825890,2024-10-31
NMRK,"Newmark Group, Inc. Class A Common Stock",2547289644,2024-10-31
UFPT,UFP Technologies Inc,2049054921,2024-10-31
WERN,Werner Enterprises Inc,2280089853,2024-10-31
TFIN,"Triumph Financial, Inc. Common Stock",2066750105,2024-10-31
TTMI,TTM Technologies Inc,2287788877,2024-10-31
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,1933670721,2024-10-31
CGON,"CG Oncology, Inc. Common stock",2383246521,2024-10-31
TRUP,"Trupanion, Inc.",2319423272,2024-10-31
VEON,VEON Ltd. ADS,2260181600,2024-10-31
OMCL,Omnicell Inc,2237138286,2024-10-31
UPWK,Upwork Inc. Common Stock,1790010527,2024-10-31
YY,JOYY Inc. American Depositary Shares,1944601084,2024-10-31
WGS,GeneDx Holdings Corp. Class A Common Stock,1159321007,2024-10-01
NN,NextNav Inc. Common Stock,946137556.5,2024-10-01
OSW,OneSpaWorld Holdings Limited Common Shares,1704737717,2024-10-01
STGW,Stagwell Inc. Class A Common Stock,794408142.3,2024-10-01
SUPN,"Supernus Pharmaceuticals, Inc.",1763372384,2024-10-01
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",2230195394,2024-10-01
IRON,"Disc Medicine, Inc. Common Stock",1567439483,2024-10-01
MBIN,Merchants Bancorp Common Stock,1998232951,2024-10-01
SJW,SJW Group Common Stock,1913628600,2024-10-01
SIMO,Silicon Motion Technology Corporation,2006414103,2024-10-01
CLOV,"Clover Health Investments, Corp",1382963122,2024-10-01
MLKN,"MillerKnoll, Inc. Common Stock",1713469282,2024-10-01
SSRM,SSR Mining Inc.,1178220164,2024-10-01
AAOI,"Applied Optoelectronics, Inc.",544730923.8,2024-10-01
SDGR,"Schrodinger, Inc. Common Stock",1295778287,2024-10-01
MTTR,"Matterport, Inc. Class A Common Stock",1423324786,2024-10-01
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1814577345,2024-10-01
XMTR,"Xometry, Inc. Class A Common Stock",864167732.7,2024-10-01
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2027575053,2024-10-01
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1226378570,2024-10-01
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1376370436,2024-10-01
NSSC,"Napco Security Technologies, Inc",1430729475,2024-10-01
OLPX,"Olaplex Holdings, Inc. Common Stock",1542424316,2024-10-01
OCSL,Oaktree Specialty Lending Corporation,1338953793,2024-10-01
WGS,GeneDx Holdings Corp. Class A Common Stock,1226391390,2024-10-02
NN,NextNav Inc. Common Stock,957506365.6,2024-10-02
OSW,OneSpaWorld Holdings Limited Common Shares,1717303352,2024-10-02
STGW,Stagwell Inc. Class A Common Stock,797760075.4,2024-10-02
SUPN,"Supernus Pharmaceuticals, Inc.",1772189246,2024-10-02
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",2021611880,2024-10-02
IRON,"Disc Medicine, Inc. Common Stock",1521959066,2024-10-02
MBIN,Merchants Bancorp Common Stock,1975811743,2024-10-02
SJW,SJW Group Common Stock,1887459320,2024-10-02
SIMO,Silicon Motion Technology Corporation,2023591730,2024-10-02
CLOV,"Clover Health Investments, Corp",1785912809,2024-10-02
MLKN,"MillerKnoll, Inc. Common Stock",1677352378,2024-10-02
SSRM,SSR Mining Inc.,1192366890,2024-10-02
AAOI,"Applied Optoelectronics, Inc.",562316081.3,2024-10-02
SDGR,"Schrodinger, Inc. Common Stock",1297962183,2024-10-02
MTTR,"Matterport, Inc. Class A Common Stock",1426516097,2024-10-02
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1747608255,2024-10-02
XMTR,"Xometry, Inc. Class A Common Stock",868604418.1,2024-10-02
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2030361715,2024-10-02
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1377275262,2024-10-02
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1339011810,2024-10-02
NSSC,"Napco Security Technologies, Inc",1435523156,2024-10-02
OLPX,"Olaplex Holdings, Inc. Common Stock",1549044163,2024-10-02
OCSL,Oaktree Specialty Lending Corporation,1345533419,2024-10-02
WGS,GeneDx Holdings Corp. Class A Common Stock,1269219467,2024-10-03
NN,NextNav Inc. Common Stock,963822370.6,2024-10-03
OSW,OneSpaWorld Holdings Limited Common Shares,1691124947,2024-10-03
STGW,Stagwell Inc. Class A Common Stock,795525453.4,2024-10-03
SUPN,"Supernus Pharmaceuticals, Inc.",1768882923,2024-10-03
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1976144084,2024-10-03
IRON,"Disc Medicine, Inc. Common Stock",1490747014,2024-10-03
MBIN,Merchants Bancorp Common Stock,1988166286,2024-10-03
SJW,SJW Group Common Stock,1873393332,2024-10-03
SIMO,Silicon Motion Technology Corporation,2054242004,2024-10-03
CLOV,"Clover Health Investments, Corp",1989874996,2024-10-03
MLKN,"MillerKnoll, Inc. Common Stock",1666934040,2024-10-03
SSRM,SSR Mining Inc.,1166094399,2024-10-03
AAOI,"Applied Optoelectronics, Inc.",580514674.4,2024-10-03
SDGR,"Schrodinger, Inc. Common Stock",1269571536,2024-10-03
MTTR,"Matterport, Inc. Class A Common Stock",1452046587,2024-10-03
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1730509764,2024-10-03
XMTR,"Xometry, Inc. Class A Common Stock",863181802.6,2024-10-03
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),1999151104,2024-10-03
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1519941226,2024-10-03
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1356708001,2024-10-03
NSSC,"Napco Security Technologies, Inc",1408236047,2024-10-03
OLPX,"Olaplex Holdings, Inc. Common Stock",1515944929,2024-10-03
OCSL,Oaktree Specialty Lending Corporation,1348000778,2024-10-03
WGS,GeneDx Holdings Corp. Class A Common Stock,1341946389,2024-10-04
NN,NextNav Inc. Common Stock,982770385.8,2024-10-04
OSW,OneSpaWorld Holdings Limited Common Shares,1748717437,2024-10-04
STGW,Stagwell Inc. Class A Common Stock,805581252.6,2024-10-04
SUPN,"Supernus Pharmaceuticals, Inc.",1764474492,2024-10-04
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1966482177,2024-10-04
IRON,"Disc Medicine, Inc. Common Stock",1484207347,2024-10-04
MBIN,Merchants Bancorp Common Stock,2026602642,2024-10-04
SJW,SJW Group Common Stock,1903488004,2024-10-04
SIMO,Silicon Motion Technology Corporation,2059294247,2024-10-04
CLOV,"Clover Health Investments, Corp",2009773746,2024-10-04
MLKN,"MillerKnoll, Inc. Common Stock",1705829168,2024-10-04
SSRM,SSR Mining Inc.,1158010556,2024-10-04
AAOI,"Applied Optoelectronics, Inc.",628158182.4,2024-10-04
SDGR,"Schrodinger, Inc. Common Stock",1274667293,2024-10-04
MTTR,"Matterport, Inc. Class A Common Stock",1499916255,2024-10-04
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1744046070,2024-10-04
XMTR,"Xometry, Inc. Class A Common Stock",857266222,2024-10-04
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2032033712,2024-10-04
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1476044006,2024-10-04
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1386201653,2024-10-04
NSSC,"Napco Security Technologies, Inc",1422985836,2024-10-04
OLPX,"Olaplex Holdings, Inc. Common Stock",1549044163,2024-10-04
OCSL,Oaktree Specialty Lending Corporation,1347178325,2024-10-04
WGS,GeneDx Holdings Corp. Class A Common Stock,1421137926,2024-10-07
NN,NextNav Inc. Common Stock,975191179.7,2024-10-07
OSW,OneSpaWorld Holdings Limited Common Shares,1735104667,2024-10-07
STGW,Stagwell Inc. Class A Common Stock,764240744.5,2024-10-07
SUPN,"Supernus Pharmaceuticals, Inc.",1766678707,2024-10-07
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1953978533,2024-10-07
IRON,"Disc Medicine, Inc. Common Stock",1406920363,2024-10-07
MBIN,Merchants Bancorp Common Stock,2012875372,2024-10-07
SJW,SJW Group Common Stock,1870122172,2024-10-07
SIMO,Silicon Motion Technology Corporation,2027633524,2024-10-07
CLOV,"Clover Health Investments, Corp",1835659684,2024-10-07
MLKN,"MillerKnoll, Inc. Common Stock",1714163838,2024-10-07
SSRM,SSR Mining Inc.,1115570378,2024-10-07
AAOI,"Applied Optoelectronics, Inc.",610981982.1,2024-10-07
SDGR,"Schrodinger, Inc. Common Stock",1236085130,2024-10-07
MTTR,"Matterport, Inc. Class A Common Stock",1480768388,2024-10-07
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1690613286,2024-10-07
XMTR,"Xometry, Inc. Class A Common Stock",856280291.9,2024-10-07
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2000823101,2024-10-07
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1418428906,2024-10-07
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1335079323,2024-10-07
NSSC,"Napco Security Technologies, Inc",1420773368,2024-10-07
OLPX,"Olaplex Holdings, Inc. Common Stock",1476225848,2024-10-07
OCSL,Oaktree Specialty Lending Corporation,1343066059,2024-10-07
WGS,GeneDx Holdings Corp. Class A Common Stock,1463427284,2024-10-08
NN,NextNav Inc. Common Stock,990981192.3,2024-10-08
OSW,OneSpaWorld Holdings Limited Common Shares,1791650021,2024-10-08
STGW,Stagwell Inc. Class A Common Stock,781000410,2024-10-08
SUPN,"Supernus Pharmaceuticals, Inc.",1790925078,2024-10-08
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1975007389,2024-10-08
IRON,"Disc Medicine, Inc. Common Stock",1423864048,2024-10-08
MBIN,Merchants Bancorp Common Stock,2009672343,2024-10-08
SJW,SJW Group Common Stock,1859981576,2024-10-08
SIMO,Silicon Motion Technology Corporation,2027296708,2024-10-08
CLOV,"Clover Health Investments, Corp",1870482496,2024-10-08
MLKN,"MillerKnoll, Inc. Common Stock",1694021718,2024-10-08
SSRM,SSR Mining Inc.,1113549417,2024-10-08
AAOI,"Applied Optoelectronics, Inc.",672734511.8,2024-10-08
SDGR,"Schrodinger, Inc. Common Stock",1246640628,2024-10-08
MTTR,"Matterport, Inc. Class A Common Stock",1522255433,2024-10-08
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1743333633,2024-10-08
XMTR,"Xometry, Inc. Class A Common Stock",850857676.3,2024-10-08
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2012527080,2024-10-08
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1583043479,2024-10-08
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1345893662,2024-10-08
NSSC,"Napco Security Technologies, Inc",1429623241,2024-10-08
OLPX,"Olaplex Holdings, Inc. Common Stock",1482845694,2024-10-08
OCSL,Oaktree Specialty Lending Corporation,1348823232,2024-10-08
WGS,GeneDx Holdings Corp. Class A Common Stock,1477164591,2024-10-09
NN,NextNav Inc. Common Stock,971401576.7,2024-10-09
OSW,OneSpaWorld Holdings Limited Common Shares,1780131523,2024-10-09
STGW,Stagwell Inc. Class A Common Stock,798877386.5,2024-10-09
SUPN,"Supernus Pharmaceuticals, Inc.",1784312431,2024-10-09
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1909647432,2024-10-09
IRON,"Disc Medicine, Inc. Common Stock",1390273936,2024-10-09
MBIN,Merchants Bancorp Common Stock,2032551126,2024-10-09
SJW,SJW Group Common Stock,1851803676,2024-10-09
SIMO,Silicon Motion Technology Corporation,2013824060,2024-10-09
CLOV,"Clover Health Investments, Corp",1945102809,2024-10-09
MLKN,"MillerKnoll, Inc. Common Stock",1681519713,2024-10-09
SSRM,SSR Mining Inc.,1101423652,2024-10-09
AAOI,"Applied Optoelectronics, Inc.",661283711.6,2024-10-09
SDGR,"Schrodinger, Inc. Common Stock",1253556298,2024-10-09
MTTR,"Matterport, Inc. Class A Common Stock",1515872811,2024-10-09
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1776105740,2024-10-09
XMTR,"Xometry, Inc. Class A Common Stock",846420990.9,2024-10-09
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2025345724,2024-10-09
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1473300430,2024-10-09
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1381286045,2024-10-09
NSSC,"Napco Security Technologies, Inc",1445479263,2024-10-09
OLPX,"Olaplex Holdings, Inc. Common Stock",1476225848,2024-10-09
OCSL,Oaktree Specialty Lending Corporation,1348823232,2024-10-09
WGS,GeneDx Holdings Corp. Class A Common Stock,1481474335,2024-10-10
NN,NextNav Inc. Common Stock,972033177.2,2024-10-10
OSW,OneSpaWorld Holdings Limited Common Shares,1780131523,2024-10-10
STGW,Stagwell Inc. Class A Common Stock,781000410,2024-10-10
SUPN,"Supernus Pharmaceuticals, Inc.",1757310791,2024-10-10
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1978417473,2024-10-10
IRON,"Disc Medicine, Inc. Common Stock",1411081970,2024-10-10
MBIN,Merchants Bancorp Common Stock,2046735972,2024-10-10
SJW,SJW Group Common Stock,1843952892,2024-10-10
SIMO,Silicon Motion Technology Corporation,2029317605,2024-10-10
CLOV,"Clover Health Investments, Corp",1965001559,2024-10-10
MLKN,"MillerKnoll, Inc. Common Stock",1632998211,2024-10-10
SSRM,SSR Mining Inc.,1158010556,2024-10-10
AAOI,"Applied Optoelectronics, Inc.",681322611.9,2024-10-10
SDGR,"Schrodinger, Inc. Common Stock",1261563917,2024-10-10
MTTR,"Matterport, Inc. Class A Common Stock",1506298877,2024-10-10
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1816002219,2024-10-10
XMTR,"Xometry, Inc. Class A Common Stock",858252152.1,2024-10-10
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2011412415,2024-10-10
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1393736720,2024-10-10
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1330163714,2024-10-10
NSSC,"Napco Security Technologies, Inc",1434048177,2024-10-10
OLPX,"Olaplex Holdings, Inc. Common Stock",1482845694,2024-10-10
OCSL,Oaktree Specialty Lending Corporation,1340598700,2024-10-10
WGS,GeneDx Holdings Corp. Class A Common Stock,1616153820,2024-10-11
NN,NextNav Inc. Common Stock,999191998.9,2024-10-11
OSW,OneSpaWorld Holdings Limited Common Shares,1758141663,2024-10-11
STGW,Stagwell Inc. Class A Common Stock,769827299.7,2024-10-11
SUPN,"Supernus Pharmaceuticals, Inc.",1818477771,2024-10-11
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1979554168,2024-10-11
IRON,"Disc Medicine, Inc. Common Stock",1419405183,2024-10-11
MBIN,Merchants Bancorp Common Stock,2053142031,2024-10-11
SJW,SJW Group Common Stock,1879281420,2024-10-11
SIMO,Silicon Motion Technology Corporation,2018539487,2024-10-11
CLOV,"Clover Health Investments, Corp",2024697808,2024-10-11
MLKN,"MillerKnoll, Inc. Common Stock",1659972768,2024-10-11
SSRM,SSR Mining Inc.,1182262086,2024-10-11
AAOI,"Applied Optoelectronics, Inc.",730397469.9,2024-10-11
SDGR,"Schrodinger, Inc. Common Stock",1286314738,2024-10-11
MTTR,"Matterport, Inc. Class A Common Stock",1525446744,2024-10-11
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1892232991,2024-10-11
XMTR,"Xometry, Inc. Class A Common Stock",885365229.8,2024-10-11
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2038164367,2024-10-11
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1410198177,2024-10-11
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1364572975,2024-10-11
NSSC,"Napco Security Technologies, Inc",1452854157,2024-10-11
OLPX,"Olaplex Holdings, Inc. Common Stock",1515944929,2024-10-11
OCSL,Oaktree Specialty Lending Corporation,1343888512,2024-10-11
WGS,GeneDx Holdings Corp. Class A Common Stock,1609419846,2024-10-14
NN,NextNav Inc. Common Stock,985296787.8,2024-10-14
OSW,OneSpaWorld Holdings Limited Common Shares,1769660161,2024-10-14
STGW,Stagwell Inc. Class A Common Stock,758654189.4,2024-10-14
SUPN,"Supernus Pharmaceuticals, Inc.",1814069340,2024-10-14
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",2016496753,2024-10-14
IRON,"Disc Medicine, Inc. Common Stock",1426539366,2024-10-14
MBIN,Merchants Bancorp Common Stock,2064123847,2024-10-14
SJW,SJW Group Common Stock,1913628600,2024-10-14
SIMO,Silicon Motion Technology Corporation,1993951904,2024-10-14
CLOV,"Clover Health Investments, Corp",2049571246,2024-10-14
MLKN,"MillerKnoll, Inc. Common Stock",1685564015,2024-10-14
SSRM,SSR Mining Inc.,1160031516,2024-10-14
AAOI,"Applied Optoelectronics, Inc.",753299070.3,2024-10-14
SDGR,"Schrodinger, Inc. Common Stock",1297962183,2024-10-14
MTTR,"Matterport, Inc. Class A Common Stock",1528638055,2024-10-14
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1897220051,2024-10-14
XMTR,"Xometry, Inc. Class A Common Stock",927267259.1,2024-10-14
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),1995249777,2024-10-14
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1292224400,2024-10-14
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1405864088,2024-10-14
NSSC,"Napco Security Technologies, Inc",1490466118,2024-10-14
OLPX,"Olaplex Holdings, Inc. Common Stock",1469606001,2024-10-14
OCSL,Oaktree Specialty Lending Corporation,1348000778,2024-10-14
WGS,GeneDx Holdings Corp. Class A Common Stock,1615884461,2024-10-15
NN,NextNav Inc. Common Stock,1009297607,2024-10-15
OSW,OneSpaWorld Holdings Limited Common Shares,1770707297,2024-10-15
STGW,Stagwell Inc. Class A Common Stock,746363768,2024-10-15
SUPN,"Supernus Pharmaceuticals, Inc.",1847132572,2024-10-15
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",2017633448,2024-10-15
IRON,"Disc Medicine, Inc. Common Stock",1416135349,2024-10-15
MBIN,Merchants Bancorp Common Stock,2098899598,2024-10-15
SJW,SJW Group Common Stock,1937508068,2024-10-15
SIMO,Silicon Motion Technology Corporation,1928946377,2024-10-15
CLOV,"Clover Health Investments, Corp",2054545933,2024-10-15
MLKN,"MillerKnoll, Inc. Common Stock",1689713947,2024-10-15
SSRM,SSR Mining Inc.,1190345929,2024-10-15
AAOI,"Applied Optoelectronics, Inc.",711585441,2024-10-15
SDGR,"Schrodinger, Inc. Common Stock",1284858807,2024-10-15
MTTR,"Matterport, Inc. Class A Common Stock",1531829366,2024-10-15
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1927854847,2024-10-15
XMTR,"Xometry, Inc. Class A Common Stock",946985861.1,2024-10-15
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2005281759,2024-10-15
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1267532214,2024-10-15
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1457969540,2024-10-15
NSSC,"Napco Security Technologies, Inc",1537296696,2024-10-15
OLPX,"Olaplex Holdings, Inc. Common Stock",1383547992,2024-10-15
OCSL,Oaktree Specialty Lending Corporation,1346355872,2024-10-15
WGS,GeneDx Holdings Corp. Class A Common Stock,1637163820,2024-10-16
NN,NextNav Inc. Common Stock,1010560808,2024-10-16
OSW,OneSpaWorld Holdings Limited Common Shares,1829346924,2024-10-16
STGW,Stagwell Inc. Class A Common Stock,765358055.6,2024-10-16
SUPN,"Supernus Pharmaceuticals, Inc.",1872481050,2024-10-16
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1980122516,2024-10-16
IRON,"Disc Medicine, Inc. Common Stock",1426539366,2024-10-16
MBIN,Merchants Bancorp Common Stock,2046278396,2024-10-16
SJW,SJW Group Common Stock,1975126408,2024-10-16
SIMO,Silicon Motion Technology Corporation,1896948838,2024-10-16
CLOV,"Clover Health Investments, Corp",2119216871,2024-10-16
MLKN,"MillerKnoll, Inc. Common Stock",1736746509,2024-10-16
SSRM,SSR Mining Inc.,1188324968,2024-10-16
AAOI,"Applied Optoelectronics, Inc.",775791713.6,2024-10-16
SDGR,"Schrodinger, Inc. Common Stock",1304513871,2024-10-16
MTTR,"Matterport, Inc. Class A Common Stock",1538211989,2024-10-16
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1875134500,2024-10-16
XMTR,"Xometry, Inc. Class A Common Stock",1025367304,2024-10-16
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2028132385,2024-10-16
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1289480823,2024-10-16
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1475665732,2024-10-16
NSSC,"Napco Security Technologies, Inc",1554996442,2024-10-16
OLPX,"Olaplex Holdings, Inc. Common Stock",1429886920,2024-10-16
OCSL,Oaktree Specialty Lending Corporation,1361160029,2024-10-16
WGS,GeneDx Holdings Corp. Class A Common Stock,1508410232,2024-10-17
NN,NextNav Inc. Common Stock,1042140833,2024-10-17
OSW,OneSpaWorld Holdings Limited Common Shares,1865996691,2024-10-17
STGW,Stagwell Inc. Class A Common Stock,784352343.1,2024-10-17
SUPN,"Supernus Pharmaceuticals, Inc.",1864766296,2024-10-17
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1987511033,2024-10-17
IRON,"Disc Medicine, Inc. Common Stock",1500853774,2024-10-17
MBIN,Merchants Bancorp Common Stock,2061835969,2024-10-17
SJW,SJW Group Common Stock,1947975780,2024-10-17
SIMO,Silicon Motion Technology Corporation,1893243860,2024-10-17
CLOV,"Clover Health Investments, Corp",2079419371,2024-10-17
MLKN,"MillerKnoll, Inc. Common Stock",1766487687,2024-10-17
SSRM,SSR Mining Inc.,1176199203,2024-10-17
AAOI,"Applied Optoelectronics, Inc.",777018585,2024-10-17
SDGR,"Schrodinger, Inc. Common Stock",1280491015,2024-10-17
MTTR,"Matterport, Inc. Class A Common Stock",1528638055,2024-10-17
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1905769296,2024-10-17
XMTR,"Xometry, Inc. Class A Common Stock",1004169807,2024-10-17
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2027575053,2024-10-17
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1256557909,2024-10-17
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1482547584,2024-10-17
NSSC,"Napco Security Technologies, Inc",1544671590,2024-10-17
OLPX,"Olaplex Holdings, Inc. Common Stock",1383547992,2024-10-17
OCSL,Oaktree Specialty Lending Corporation,1363627389,2024-10-17
WGS,GeneDx Holdings Corp. Class A Common Stock,1617500615,2024-10-18
NN,NextNav Inc. Common Stock,1105300884,2024-10-18
OSW,OneSpaWorld Holdings Limited Common Shares,1836676877,2024-10-18
STGW,Stagwell Inc. Class A Common Stock,766475366.6,2024-10-18
SUPN,"Supernus Pharmaceuticals, Inc.",1903340067,2024-10-18
